txtfile	Nodge_width	NG_tG_NG_length	MB_to_MB_length
24_corners_except_21_and_22.txt	2.1018497756000021	81.560739426659453	90.995873465621045
24_corners_except_21_and_22.txt	2.1018497756000021	81.560739426659453	90.995873465621045
24_corners_except_21_and_22.txt	2.1018497756000021	81.560739426659453	90.995873465621045
